,year,sex,profession,income,avg_income_per_profession
36624,72,F,unemployed,84.43,-67.97454545454546
36625,72,M,farmer,831.97,1502.1398484848485
36626,72,F,civil servant,2981.73,5793.27303030303
36627,72,F,homemaker,85.44,-66.21407407407408
36628,72,F,civil servant,3177.79,5793.27303030303
36629,72,M,service provider,2825.42,5833.724749999999
36630,72,M,farmer,733.22,1502.1398484848485
36631,72,F,craftsman,2484.24,4615.539032258064
36632,72,M,civil servant,2933.13,5793.27303030303
36633,72,M,craftsman,2364.38,4615.539032258064
36634,72,M,service provider,2957.07,5833.724749999999
36635,72,M,homemaker,89.52,-66.21407407407408
36636,72,F,farmer,728.89,1502.1398484848485
36637,72,M,civil servant,2976.74,5793.27303030303
36638,72,F,farmer,725.46,1502.1398484848485
36639,72,M,farmer,765.97,1502.1398484848485
36640,72,M,service provider,2942.05,5833.724749999999
36641,72,M,service provider,2732.05,5833.724749999999
36642,72,M,fisher,1442.25,2931.5665753424655
36643,72,F,farmer,710.83,1502.1398484848485
36644,72,X,unemployed,92.11,-67.97454545454546
36645,72,F,craftsman,2242.32,4615.539032258064
36646,72,F,farmer,685.77,1502.1398484848485
36647,72,M,craftsman,2169.39,4615.539032258064
36648,72,F,unemployed,92.1,-67.97454545454546
36649,72,F,fisher,1420.34,2931.5665753424655
36650,72,M,homemaker,93.7,-66.21407407407408
36651,72,M,fisher,1362.44,2931.5665753424655
36652,72,M,homemaker,95.07,-66.21407407407408
36653,72,F,craftsman,1991.78,4615.539032258064
36654,72,X,homemaker,92.07,-66.21407407407408
36655,72,M,service provider,2501.88,5833.724749999999
36656,72,F,craftsman,2038.75,4615.539032258064
36657,72,M,craftsman,1922.28,4615.539032258064
36658,72,X,homemaker,98.31,-66.21407407407408
36659,72,M,craftsman,1923.95,4615.539032258064
36660,72,F,farmer,620.37,1502.1398484848485
36661,72,M,fisher,1311.1,2931.5665753424655
36662,72,F,unemployed,93.28,-67.97454545454546
36663,72,M,farmer,631.47,1502.1398484848485
36664,72,F,child,0.0,0.0
36665,72,M,child,0.0,0.0
36666,72,F,child,0.0,0.0
36667,72,F,child,0.0,0.0
36668,72,M,child,0.0,0.0
36669,72,F,child,0.0,0.0
36670,72,X,child,0.0,0.0
36671,72,F,child,0.0,0.0
36672,72,X,child,0.0,0.0
36673,72,M,child,0.0,0.0
36674,72,M,child,0.0,0.0
36675,72,F,child,0.0,0.0
36676,72,F,child,0.0,0.0
36677,72,F,child,0.0,0.0
36678,72,F,child,0.0,0.0
36679,72,F,child,0.0,0.0
36680,72,F,child,0.0,0.0
36681,72,F,child,0.0,0.0
36682,72,M,child,0.0,0.0
36683,72,F,child,0.0,0.0
36684,72,M,child,0.0,0.0
36685,72,M,child,0.0,0.0
36686,72,M,child,0.0,0.0
36687,72,M,child,0.0,0.0
36688,72,F,child,0.0,0.0
36689,72,F,child,0.0,0.0
36690,72,F,child,0.0,0.0
36691,72,M,child,0.0,0.0
36692,72,M,child,0.0,0.0
36693,72,F,child,0.0,0.0
36694,72,M,child,0.0,0.0
36695,72,F,child,0.0,0.0
36696,72,X,child,0.0,0.0
36697,72,M,child,0.0,0.0
36698,72,M,child,0.0,0.0
36699,72,F,child,0.0,0.0
36700,72,F,child,0.0,0.0
36701,72,M,child,0.0,0.0
36702,72,M,child,0.0,0.0
36703,72,M,child,0.0,0.0
36704,72,M,child,0.0,0.0
36705,72,M,child,0.0,0.0
36706,72,M,child,0.0,0.0
36707,72,M,child,0.0,0.0
36708,72,F,child,0.0,0.0
36709,72,M,child,0.0,0.0
36710,72,M,child,0.0,0.0
36711,72,X,child,0.0,0.0
36712,72,M,child,0.0,0.0
36713,72,M,child,0.0,0.0
36714,72,F,child,0.0,0.0
36715,72,F,child,0.0,0.0
36716,72,F,child,0.0,0.0
36717,72,F,child,0.0,0.0
36718,72,F,child,0.0,0.0
36719,72,M,child,0.0,0.0
36720,72,F,child,0.0,0.0
36721,72,M,child,0.0,0.0
36722,72,M,child,0.0,0.0
36723,72,F,child,0.0,0.0
36724,72,M,child,0.0,0.0
36725,72,M,child,0.0,0.0
36726,72,F,child,0.0,0.0
36727,72,X,child,0.0,0.0
36728,72,M,child,0.0,0.0
36729,72,F,child,0.0,0.0
36730,72,M,child,0.0,0.0
36731,72,M,child,0.0,0.0
36732,72,F,child,0.0,0.0
36733,72,F,child,0.0,0.0
36734,72,X,child,0.0,0.0
36735,72,F,child,0.0,0.0
36736,72,M,child,0.0,0.0
36737,72,F,child,0.0,0.0
36738,72,M,child,0.0,0.0
36739,72,M,child,0.0,0.0
36740,72,M,child,0.0,0.0
36741,72,F,child,0.0,0.0
36742,72,M,child,0.0,0.0
36743,72,F,child,0.0,0.0
36744,72,M,child,0.0,0.0
36745,72,M,child,0.0,0.0
36746,72,M,child,0.0,0.0
36747,72,F,child,0.0,0.0
36748,72,F,child,0.0,0.0
36749,72,M,child,0.0,0.0
36750,72,F,child,0.0,0.0
36751,72,M,child,0.0,0.0
36752,72,F,child,0.0,0.0
36753,72,M,child,0.0,0.0
36754,72,M,child,0.0,0.0
36755,72,M,child,0.0,0.0
36756,72,M,child,0.0,0.0
36757,72,F,child,0.0,0.0
36758,72,M,child,0.0,0.0
36759,72,X,child,0.0,0.0
36760,72,F,child,0.0,0.0
36761,72,M,child,0.0,0.0
36762,72,M,child,0.0,0.0
36763,72,M,child,0.0,0.0
36764,72,M,child,0.0,0.0
36765,72,F,child,0.0,0.0
36766,72,F,child,0.0,0.0
36767,72,F,child,0.0,0.0
36768,72,M,child,0.0,0.0
36769,72,M,child,0.0,0.0
36770,72,M,child,0.0,0.0
36771,72,M,child,0.0,0.0
36772,72,M,child,0.0,0.0
36773,72,M,child,0.0,0.0
36774,72,M,child,0.0,0.0
36775,72,M,child,0.0,0.0
36776,72,F,child,0.0,0.0
36777,72,F,child,0.0,0.0
36778,72,F,child,0.0,0.0
36779,72,F,child,0.0,0.0
36780,72,F,child,0.0,0.0
36781,72,M,child,0.0,0.0
36782,72,M,child,0.0,0.0
36783,72,F,child,0.0,0.0
36784,72,M,child,0.0,0.0
36785,72,M,child,0.0,0.0
36786,73,M,retired,4660.2,1424.6766666666667
36787,73,M,retired,1910.29,1424.6766666666667
36788,73,M,retired,3279.99,1424.6766666666667
36789,73,M,retired,1934.49,1424.6766666666667
36790,73,M,retired,1414.13,1424.6766666666667
36791,73,M,retired,1384.63,1424.6766666666667
36792,73,F,retired,1352.7,1424.6766666666667
36793,73,M,retired,1310.94,1424.6766666666667
36794,73,F,retired,1514.8,1424.6766666666667
36795,73,M,retired,-1070.89,1424.6766666666667
36796,73,F,retired,3991.8,1424.6766666666667
36797,73,F,retired,3917.22,1424.6766666666667
36798,73,F,retired,-952.87,1424.6766666666667
36799,73,M,retired,1690.6,1424.6766666666667
36800,73,M,retired,3941.44,1424.6766666666667
36801,73,M,retired,3794.52,1424.6766666666667
36802,73,F,retired,-901.41,1424.6766666666667
36803,73,M,retired,2836.81,1424.6766666666667
36804,73,F,retired,-843.69,1424.6766666666667
36805,73,F,retired,2886.66,1424.6766666666667
36806,73,F,retired,1608.89,1424.6766666666667
36807,73,M,retired,546.03,1424.6766666666667
36808,73,F,retired,-807.98,1424.6766666666667
36809,73,F,retired,-787.16,1424.6766666666667
36810,73,F,retired,2818.71,1424.6766666666667
36811,73,F,retired,1466.98,1424.6766666666667
36812,73,M,retired,1175.28,1424.6766666666667
36813,73,F,retired,-737.93,1424.6766666666667
36814,73,M,retired,-714.42,1424.6766666666667
36815,73,F,retired,119.54,1424.6766666666667
36816,73,F,craftsman,8860.85,4694.988253968254
36817,73,F,fisher,4457.28,2460.596486486487
36818,73,M,farmer,4142.44,2213.3348529411765
36819,73,M,craftsman,8268.76,4694.988253968254
36820,73,F,farmer,4150.82,2213.3348529411765
36821,73,F,civil servant,10262.0,5793.330857142857
36822,73,F,unemployed,-612.46,-76.90950000000001
36823,73,M,farmer,3823.11,2213.3348529411765
36824,73,M,fisher,4249.78,2460.596486486487
36825,73,M,craftsman,8679.41,4694.988253968254
36826,73,M,farmer,3677.54,2213.3348529411765
36827,73,F,civil servant,9931.57,5793.330857142857
36828,73,F,homemaker,-572.97,-76.82290909090909
36829,73,F,fisher,4300.7,2460.596486486487
36830,73,M,service provider,10418.87,5882.168333333333
36831,73,M,fisher,3185.0,2460.596486486487
36832,73,F,service provider,10496.54,5882.168333333333
36833,73,X,fisher,4051.5,2460.596486486487
36834,73,F,craftsman,7940.01,4694.988253968254
36835,73,M,service provider,9700.85,5882.168333333333
36836,73,F,civil servant,10455.17,5793.330857142857
36837,73,F,service provider,10112.85,5882.168333333333
36838,73,F,civil servant,7019.78,5793.330857142857
36839,73,F,fisher,3954.81,2460.596486486487
36840,73,F,fisher,3736.07,2460.596486486487
36841,73,M,homemaker,-497.07,-76.82290909090909
36842,73,M,homemaker,-478.27,-76.82290909090909
36843,73,X,civil servant,9867.63,5793.330857142857
36844,73,F,farmer,3515.03,2213.3348529411765
36845,73,X,craftsman,7621.82,4694.988253968254
36846,73,M,craftsman,5427.8,4694.988253968254
36847,73,F,craftsman,7535.17,4694.988253968254
36848,73,F,homemaker,-467.9,-76.82290909090909
36849,73,M,service provider,9540.52,5882.168333333333
36850,73,F,service provider,9701.07,5882.168333333333
36851,73,M,craftsman,7684.7,4694.988253968254
36852,73,F,service provider,9327.08,5882.168333333333
36853,73,F,farmer,3505.08,2213.3348529411765
36854,73,F,fisher,3594.84,2460.596486486487
36855,73,F,civil servant,9568.13,5793.330857142857
36856,73,F,service provider,8992.32,5882.168333333333
36857,73,F,homemaker,-408.83,-76.82290909090909
36858,73,F,farmer,3243.73,2213.3348529411765
36859,73,M,fisher,3889.01,2460.596486486487
36860,73,M,fisher,3687.74,2460.596486486487
36861,73,F,homemaker,-363.98,-76.82290909090909
36862,73,M,unemployed,-368.36,-76.90950000000001
36863,73,M,farmer,3430.35,2213.3348529411765
36864,73,F,fisher,3598.58,2460.596486486487
36865,73,F,fisher,3431.35,2460.596486486487
36866,73,F,farmer,3162.86,2213.3348529411765
36867,73,F,craftsman,7137.97,4694.988253968254
36868,73,F,civil servant,8643.82,5793.330857142857
36869,73,F,unemployed,-330.33,-76.90950000000001
36870,73,F,craftsman,6770.88,4694.988253968254
36871,73,F,craftsman,7123.45,4694.988253968254
36872,73,M,craftsman,6867.16,4694.988253968254
36873,73,F,civil servant,8863.16,5793.330857142857
36874,73,F,civil servant,8350.24,5793.330857142857
36875,73,M,farmer,3022.62,2213.3348529411765
36876,73,M,craftsman,6892.72,4694.988253968254
36877,73,M,fisher,3543.0,2460.596486486487
36878,73,M,farmer,3210.44,2213.3348529411765
36879,73,F,farmer,3042.5,2213.3348529411765
36880,73,M,unemployed,-292.07,-76.90950000000001
36881,73,F,service provider,8602.95,5882.168333333333
36882,73,F,unemployed,-317.2,-76.90950000000001
36883,73,M,homemaker,-272.64,-76.82290909090909
36884,73,F,farmer,3129.13,2213.3348529411765
36885,73,F,farmer,2962.17,2213.3348529411765
36886,73,F,craftsman,6889.66,4694.988253968254
36887,73,M,farmer,2899.78,2213.3348529411765
36888,73,F,homemaker,-267.38,-76.82290909090909
36889,73,F,craftsman,6707.74,4694.988253968254
36890,73,F,service provider,7958.91,5882.168333333333
36891,73,F,farmer,3126.25,2213.3348529411765
36892,73,F,craftsman,6106.08,4694.988253968254
36893,73,F,fisher,3234.57,2460.596486486487
36894,73,F,fisher,3148.56,2460.596486486487
36895,73,M,homemaker,-254.92,-76.82290909090909
36896,73,F,homemaker,-249.23,-76.82290909090909
36897,73,M,fisher,3347.63,2460.596486486487
36898,73,M,fisher,3261.03,2460.596486486487
36899,73,M,fisher,3132.4,2460.596486486487
36900,73,M,fisher,3217.1,2460.596486486487
36901,73,M,craftsman,6478.06,4694.988253968254
36902,73,M,fisher,3145.09,2460.596486486487
36903,73,M,craftsman,6361.54,4694.988253968254
36904,73,M,homemaker,-231.06,-76.82290909090909
36905,73,M,homemaker,-227.99,-76.82290909090909
36906,73,M,fisher,3197.89,2460.596486486487
36907,73,M,civil servant,7472.47,5793.330857142857
36908,73,M,craftsman,5978.69,4694.988253968254
36909,73,M,civil servant,7477.68,5793.330857142857
36910,73,M,fisher,2923.28,2460.596486486487
36911,73,F,fisher,3113.71,2460.596486486487
36912,73,F,homemaker,-201.22,-76.82290909090909
36913,73,M,craftsman,5731.78,4694.988253968254
36914,73,F,service provider,7167.37,5882.168333333333
36915,73,F,farmer,2899.21,2213.3348529411765
36916,73,M,service provider,7404.03,5882.168333333333
36917,73,X,civil servant,7373.08,5793.330857142857
36918,73,M,fisher,2975.03,2460.596486486487
36919,73,F,homemaker,-184.85,-76.82290909090909
36920,73,M,farmer,2703.16,2213.3348529411765
36921,73,F,craftsman,5943.29,4694.988253968254
36922,73,F,farmer,2881.5,2213.3348529411765
36923,73,F,fisher,1925.55,2460.596486486487
36924,73,F,farmer,2667.98,2213.3348529411765
36925,73,F,fisher,2926.79,2460.596486486487
36926,73,X,fisher,2728.29,2460.596486486487
36927,73,F,homemaker,-163.44,-76.82290909090909
36928,73,F,farmer,2688.22,2213.3348529411765
36929,73,M,fisher,2941.47,2460.596486486487
36930,73,F,service provider,7246.8,5882.168333333333
36931,73,M,fisher,2982.18,2460.596486486487
36932,73,F,homemaker,-134.09,-76.82290909090909
36933,73,F,service provider,7253.65,5882.168333333333
36934,73,M,farmer,2659.26,2213.3348529411765
36935,73,M,unemployed,-137.77,-76.90950000000001
36936,73,M,farmer,2660.21,2213.3348529411765
36937,73,F,craftsman,5615.11,4694.988253968254
36938,73,M,service provider,7133.38,5882.168333333333
36939,73,F,homemaker,-136.66,-76.82290909090909
36940,73,F,farmer,2348.26,2213.3348529411765
36941,73,F,farmer,2456.19,2213.3348529411765
36942,73,M,farmer,2444.26,2213.3348529411765
36943,73,X,homemaker,-114.45,-76.82290909090909
36944,73,M,fisher,2590.65,2460.596486486487
36945,73,F,craftsman,5321.3,4694.988253968254
36946,73,M,craftsman,5320.21,4694.988253968254
36947,73,F,service provider,6588.35,5882.168333333333
36948,73,M,homemaker,-112.44,-76.82290909090909
36949,73,M,craftsman,5025.87,4694.988253968254
36950,73,F,farmer,2501.3,2213.3348529411765
36951,73,M,craftsman,5024.45,4694.988253968254
36952,73,M,unemployed,-97.06,-76.90950000000001
36953,73,F,homemaker,-98.34,-76.82290909090909
36954,73,F,fisher,2616.82,2460.596486486487
36955,73,F,farmer,2448.27,2213.3348529411765
36956,73,M,civil servant,6360.91,5793.330857142857
36957,73,F,fisher,2551.13,2460.596486486487
36958,73,M,civil servant,6108.17,5793.330857142857
36959,73,F,homemaker,-84.3,-76.82290909090909
36960,73,F,civil servant,6479.05,5793.330857142857
36961,73,F,farmer,2419.4,2213.3348529411765
36962,73,M,fisher,2472.9,2460.596486486487
36963,73,F,service provider,6258.18,5882.168333333333
36964,73,M,farmer,2314.03,2213.3348529411765
36965,73,M,farmer,2195.86,2213.3348529411765
36966,73,M,farmer,2405.72,2213.3348529411765
36967,73,M,unemployed,-69.27,-76.90950000000001
36968,73,M,fisher,2472.83,2460.596486486487
36969,73,M,fisher,2426.38,2460.596486486487
36970,73,M,farmer,2422.32,2213.3348529411765
36971,73,F,unemployed,-67.93,-76.90950000000001
36972,73,M,fisher,2570.57,2460.596486486487
36973,73,F,civil servant,5897.88,5793.330857142857
36974,73,F,fisher,2495.53,2460.596486486487
36975,73,F,homemaker,-50.57,-76.82290909090909
36976,73,F,homemaker,-51.18,-76.82290909090909
36977,73,F,fisher,2306.93,2460.596486486487
36978,73,M,craftsman,4941.25,4694.988253968254
36979,73,X,service provider,6120.67,5882.168333333333
36980,73,M,homemaker,-38.61,-76.82290909090909
36981,73,F,fisher,2453.5,2460.596486486487
36982,73,M,homemaker,-38.35,-76.82290909090909
36983,73,F,farmer,2190.07,2213.3348529411765
36984,73,F,homemaker,-40.33,-76.82290909090909
36985,73,F,craftsman,4004.85,4694.988253968254
36986,73,F,civil servant,5555.21,5793.330857142857
36987,73,M,craftsman,4490.06,4694.988253968254
36988,73,M,craftsman,4655.91,4694.988253968254
36989,73,M,service provider,5611.52,5882.168333333333
36990,73,F,homemaker,-24.44,-76.82290909090909
36991,73,F,homemaker,-24.74,-76.82290909090909
36992,73,F,service provider,5874.29,5882.168333333333
36993,73,F,service provider,5495.44,5882.168333333333
36994,73,M,homemaker,-13.78,-76.82290909090909
36995,73,M,civil servant,5328.9,5793.330857142857
36996,73,M,fisher,2293.99,2460.596486486487
36997,73,M,craftsman,4382.8,4694.988253968254
36998,73,M,homemaker,-14.13,-76.82290909090909
36999,73,F,fisher,2151.05,2460.596486486487
37000,73,F,homemaker,-1.39,-76.82290909090909
37001,73,M,fisher,2083.85,2460.596486486487
37002,73,M,service provider,5025.3,5882.168333333333
37003,73,M,service provider,5211.63,5882.168333333333
37004,73,F,unemployed,-1.62,-76.90950000000001
37005,73,M,craftsman,4114.58,4694.988253968254
37006,73,X,service provider,5018.9,5882.168333333333
37007,73,M,fisher,2131.3,2460.596486486487
37008,73,F,craftsman,3940.75,4694.988253968254
37009,73,F,fisher,1989.49,2460.596486486487
37010,73,F,fisher,2015.31,2460.596486486487
37011,73,M,fisher,1876.61,2460.596486486487
37012,73,M,fisher,1814.58,2460.596486486487
37013,73,M,homemaker,8.62,-76.82290909090909
37014,73,F,service provider,4803.2,5882.168333333333
37015,73,F,homemaker,9.27,-76.82290909090909
37016,73,F,craftsman,4127.0,4694.988253968254
37017,73,M,farmer,1880.85,2213.3348529411765
37018,73,F,service provider,4741.2,5882.168333333333
37019,73,M,craftsman,3844.65,4694.988253968254
37020,73,F,farmer,1687.79,2213.3348529411765
37021,73,F,craftsman,3913.65,4694.988253968254
37022,73,M,homemaker,19.95,-76.82290909090909
37023,73,F,fisher,2063.73,2460.596486486487
37024,73,F,fisher,2003.21,2460.596486486487
37025,73,F,farmer,1869.35,2213.3348529411765
37026,73,F,fisher,1982.63,2460.596486486487
37027,73,M,craftsman,3969.7,4694.988253968254
37028,73,F,craftsman,3649.35,4694.988253968254
37029,73,M,service provider,4430.26,5882.168333333333
37030,73,M,craftsman,3841.99,4694.988253968254
37031,73,F,farmer,1861.58,2213.3348529411765
37032,73,M,fisher,1907.95,2460.596486486487
37033,73,F,homemaker,30.1,-76.82290909090909
37034,73,M,civil servant,4799.88,5793.330857142857
37035,73,F,farmer,1818.64,2213.3348529411765
37036,73,M,unemployed,29.91,-76.90950000000001
37037,73,F,unemployed,29.68,-76.90950000000001
37038,73,F,fisher,1938.7,2460.596486486487
37039,73,M,farmer,1794.52,2213.3348529411765
37040,73,M,fisher,1896.36,2460.596486486487
37041,73,F,craftsman,3877.77,4694.988253968254
37042,73,M,farmer,1721.69,2213.3348529411765
37043,73,M,craftsman,3595.33,4694.988253968254
37044,73,X,farmer,1773.36,2213.3348529411765
37045,73,F,craftsman,3667.83,4694.988253968254
37046,73,F,farmer,1767.3,2213.3348529411765
37047,73,M,farmer,1731.86,2213.3348529411765
37048,73,F,craftsman,3665.85,4694.988253968254
37049,73,F,craftsman,3745.8,4694.988253968254
37050,73,M,fisher,1800.94,2460.596486486487
37051,73,F,fisher,1753.5,2460.596486486487
37052,73,M,farmer,1722.94,2213.3348529411765
37053,73,F,civil servant,4565.12,5793.330857142857
37054,73,F,service provider,4318.97,5882.168333333333
37055,73,F,craftsman,3564.47,4694.988253968254
37056,73,M,farmer,1685.5,2213.3348529411765
37057,73,F,farmer,1729.83,2213.3348529411765
37058,73,F,farmer,1672.62,2213.3348529411765
37059,73,M,craftsman,3380.59,4694.988253968254
37060,73,F,civil servant,4219.59,5793.330857142857
37061,73,F,civil servant,4338.51,5793.330857142857
37062,73,F,service provider,3990.79,5882.168333333333
37063,73,F,homemaker,49.79,-76.82290909090909
37064,73,M,homemaker,50.31,-76.82290909090909
37065,73,M,fisher,1673.95,2460.596486486487
37066,73,F,farmer,1595.38,2213.3348529411765
37067,73,M,farmer,1700.43,2213.3348529411765
37068,73,M,service provider,4316.13,5882.168333333333
37069,73,M,homemaker,55.42,-76.82290909090909
37070,73,M,service provider,4295.99,5882.168333333333
37071,73,F,farmer,1547.02,2213.3348529411765
37072,73,M,fisher,1706.75,2460.596486486487
37073,73,X,homemaker,61.19,-76.82290909090909
37074,73,F,homemaker,61.52,-76.82290909090909
37075,73,F,farmer,1621.3,2213.3348529411765
37076,73,M,farmer,1630.86,2213.3348529411765
37077,73,X,civil servant,3833.21,5793.330857142857
37078,73,M,fisher,1701.97,2460.596486486487
37079,73,F,craftsman,3245.44,4694.988253968254
37080,73,M,civil servant,3959.86,5793.330857142857
37081,73,F,craftsman,2987.0,4694.988253968254
37082,73,F,service provider,3743.1,5882.168333333333
37083,73,F,fisher,1551.4,2460.596486486487
37084,73,M,homemaker,66.05,-76.82290909090909
37085,73,F,fisher,1508.23,2460.596486486487
37086,73,F,fisher,1623.66,2460.596486486487
37087,73,M,fisher,1611.45,2460.596486486487
37088,73,F,craftsman,3041.65,4694.988253968254
37089,73,F,craftsman,2953.81,4694.988253968254
37090,73,M,fisher,1486.69,2460.596486486487
37091,73,F,farmer,1447.35,2213.3348529411765
37092,73,M,homemaker,66.29,-76.82290909090909
37093,73,F,civil servant,3556.88,5793.330857142857
37094,73,F,service provider,3824.05,5882.168333333333
37095,73,M,farmer,1485.56,2213.3348529411765
37096,73,M,farmer,1398.84,2213.3348529411765
37097,73,F,civil servant,3646.92,5793.330857142857
37098,73,M,fisher,1540.04,2460.596486486487
37099,73,F,fisher,1508.65,2460.596486486487
37100,73,M,service provider,3476.36,5882.168333333333
37101,73,F,fisher,1478.43,2460.596486486487
37102,73,M,fisher,1522.58,2460.596486486487
37103,73,F,homemaker,74.23,-76.82290909090909
37104,73,M,unemployed,74.87,-76.90950000000001
37105,73,F,service provider,3665.15,5882.168333333333
37106,73,M,homemaker,75.3,-76.82290909090909
37107,73,M,craftsman,2781.21,4694.988253968254
37108,73,F,fisher,1418.08,2460.596486486487
37109,73,M,farmer,1398.5,2213.3348529411765
37110,73,M,farmer,1360.66,2213.3348529411765
37111,73,M,fisher,1440.69,2460.596486486487
37112,73,M,homemaker,73.29,-76.82290909090909
37113,73,M,fisher,1356.59,2460.596486486487
37114,73,M,civil servant,3629.58,5793.330857142857
37115,73,M,craftsman,2686.71,4694.988253968254
37116,73,F,civil servant,3471.32,5793.330857142857
37117,73,F,unemployed,79.9,-76.90950000000001
37118,73,F,craftsman,2699.54,4694.988253968254
37119,73,M,unemployed,79.22,-76.90950000000001
37120,73,M,craftsman,2712.56,4694.988253968254
37121,73,M,civil servant,3309.21,5793.330857142857
37122,73,F,homemaker,81.78,-76.82290909090909
37123,73,F,homemaker,80.61,-76.82290909090909
37124,73,F,homemaker,82.6,-76.82290909090909
37125,73,M,civil servant,3285.77,5793.330857142857
37126,73,F,unemployed,85.12,-76.90950000000001
37127,73,M,farmer,1286.69,2213.3348529411765
37128,73,F,civil servant,3114.32,5793.330857142857
37129,73,F,homemaker,86.61,-76.82290909090909
37130,73,F,civil servant,3354.59,5793.330857142857
37131,73,M,service provider,2974.42,5882.168333333333
37132,73,M,farmer,1197.53,2213.3348529411765
37133,73,F,craftsman,2512.85,4694.988253968254
37134,73,M,civil servant,3221.98,5793.330857142857
37135,73,M,craftsman,2397.6,4694.988253968254
37136,73,M,service provider,3011.77,5882.168333333333
37137,73,M,homemaker,87.07,-76.82290909090909
37138,73,F,farmer,1202.3,2213.3348529411765
37139,73,M,civil servant,2953.29,5793.330857142857
37140,73,F,farmer,1202.6,2213.3348529411765
37141,73,M,farmer,1166.22,2213.3348529411765
37142,73,M,service provider,2885.49,5882.168333333333
37143,73,M,service provider,2818.96,5882.168333333333
37144,73,M,fisher,1143.18,2460.596486486487
37145,73,F,farmer,1085.16,2213.3348529411765
37146,73,X,unemployed,93.45,-76.90950000000001
37147,73,F,craftsman,2293.98,4694.988253968254
37148,73,F,farmer,1105.43,2213.3348529411765
37149,73,M,craftsman,2194.2,4694.988253968254
37150,73,F,unemployed,90.38,-76.90950000000001
37151,73,F,fisher,1092.32,2460.596486486487
37152,73,M,homemaker,97.07,-76.82290909090909
37153,73,M,fisher,1083.21,2460.596486486487
37154,73,M,homemaker,91.34,-76.82290909090909
37155,73,F,craftsman,2194.94,4694.988253968254
37156,73,X,homemaker,93.14,-76.82290909090909
37157,73,M,service provider,2563.01,5882.168333333333
37158,73,F,craftsman,2146.91,4694.988253968254
37159,73,M,craftsman,2088.47,4694.988253968254
37160,73,X,homemaker,97.02,-76.82290909090909
37161,73,M,craftsman,2168.76,4694.988253968254
37162,73,F,farmer,996.27,2213.3348529411765
37163,73,M,fisher,1095.6,2460.596486486487
37164,73,F,unemployed,96.62,-76.90950000000001
37165,73,M,farmer,1007.61,2213.3348529411765
37166,73,F,farmer,1004.16,2213.3348529411765
37167,73,M,civil servant,2491.7,5793.330857142857
37168,73,F,service provider,2437.52,5882.168333333333
37169,73,F,service provider,2493.23,5882.168333333333
37170,73,M,craftsman,1989.97,4694.988253968254
37171,73,F,homemaker,95.72,-76.82290909090909
37172,73,X,unemployed,96.73,-76.90950000000001
37173,73,F,child,0.0,0.0
37174,73,X,child,0.0,0.0
37175,73,M,child,0.0,0.0
37176,73,M,child,0.0,0.0
37177,73,F,child,0.0,0.0
37178,73,F,child,0.0,0.0
37179,73,F,child,0.0,0.0
37180,73,F,child,0.0,0.0
37181,73,F,child,0.0,0.0
37182,73,F,child,0.0,0.0
37183,73,F,child,0.0,0.0
37184,73,M,child,0.0,0.0
37185,73,F,child,0.0,0.0
37186,73,M,child,0.0,0.0
37187,73,M,child,0.0,0.0
37188,73,M,child,0.0,0.0
37189,73,M,child,0.0,0.0
37190,73,F,child,0.0,0.0
37191,73,F,child,0.0,0.0
37192,73,F,child,0.0,0.0
37193,73,M,child,0.0,0.0
37194,73,M,child,0.0,0.0
37195,73,F,child,0.0,0.0
37196,73,M,child,0.0,0.0
37197,73,F,child,0.0,0.0
37198,73,X,child,0.0,0.0
37199,73,M,child,0.0,0.0
37200,73,M,child,0.0,0.0
37201,73,F,child,0.0,0.0
37202,73,F,child,0.0,0.0
37203,73,M,child,0.0,0.0
37204,73,M,child,0.0,0.0
37205,73,M,child,0.0,0.0
37206,73,M,child,0.0,0.0
37207,73,M,child,0.0,0.0
37208,73,M,child,0.0,0.0
37209,73,M,child,0.0,0.0
37210,73,F,child,0.0,0.0
37211,73,M,child,0.0,0.0
37212,73,M,child,0.0,0.0
37213,73,X,child,0.0,0.0
37214,73,M,child,0.0,0.0
37215,73,M,child,0.0,0.0
37216,73,F,child,0.0,0.0
37217,73,F,child,0.0,0.0
37218,73,F,child,0.0,0.0
37219,73,F,child,0.0,0.0
37220,73,F,child,0.0,0.0
37221,73,M,child,0.0,0.0
37222,73,F,child,0.0,0.0
37223,73,M,child,0.0,0.0
37224,73,M,child,0.0,0.0
37225,73,F,child,0.0,0.0
37226,73,M,child,0.0,0.0
37227,73,M,child,0.0,0.0
37228,73,F,child,0.0,0.0
37229,73,X,child,0.0,0.0
37230,73,M,child,0.0,0.0
37231,73,F,child,0.0,0.0
37232,73,M,child,0.0,0.0
37233,73,M,child,0.0,0.0
37234,73,F,child,0.0,0.0
37235,73,F,child,0.0,0.0
37236,73,X,child,0.0,0.0
37237,73,F,child,0.0,0.0
37238,73,M,child,0.0,0.0
37239,73,F,child,0.0,0.0
37240,73,M,child,0.0,0.0
37241,73,M,child,0.0,0.0
37242,73,M,child,0.0,0.0
37243,73,F,child,0.0,0.0
37244,73,M,child,0.0,0.0
37245,73,F,child,0.0,0.0
37246,73,M,child,0.0,0.0
37247,73,M,child,0.0,0.0
37248,73,M,child,0.0,0.0
37249,73,F,child,0.0,0.0
37250,73,F,child,0.0,0.0
37251,73,M,child,0.0,0.0
